PseudoTimeSec,PseudoTimestamp,R,IR
26.7,09-20-2026 18:34:13:237,96058,181083
26.71,09-20-2026 18:34:13:247,96057,180912
26.72,09-20-2026 18:34:13:257,96062,180832
26.73,09-20-2026 18:34:13:267,96070,180697
26.74,09-20-2026 18:34:13:277,96044,180667
26.75,09-20-2026 18:34:13:287,96075,180562
26.76,09-20-2026 18:34:13:297,96063,180547
26.77,09-20-2026 18:34:13:307,96059,180462
26.78,09-20-2026 18:34:13:317,96065,180447
26.79,09-20-2026 18:34:13:327,96077,180367
26.8,09-20-2026 18:34:13:337,96071,180357
26.81,09-20-2026 18:34:13:347,96073,180246
26.82,09-20-2026 18:34:13:357,96075,180249
26.83,09-20-2026 18:34:13:367,96094,180168
26.84,09-20-2026 18:34:13:377,96086,180153
26.85,09-20-2026 18:34:13:387,96084,180045
26.86,09-20-2026 18:34:13:397,96095,180054
26.87,09-20-2026 18:34:13:407,96104,179973
26.88,09-20-2026 18:34:13:417,96101,179988
26.89,09-20-2026 18:34:13:427,96110,179901
26.9,09-20-2026 18:34:13:437,96104,179964
26.91,09-20-2026 18:34:13:447,96115,179943
26.92,09-20-2026 18:34:13:457,96125,179963
26.93,09-20-2026 18:34:13:467,96117,179932
26.94,09-20-2026 18:34:13:477,96110,179948
26.95,09-20-2026 18:34:13:487,96122,179893
26.96,09-20-2026 18:34:13:497,96125,179918
26.97,09-20-2026 18:34:13:507,96135,179862
26.98,09-20-2026 18:34:13:517,96128,179879
26.99,09-20-2026 18:34:13:527,96139,179862
27,09-20-2026 18:34:13:537,96133,179850
27.01,09-20-2026 18:34:13:547,96140,179834
27.02,09-20-2026 18:34:13:557,96146,179826
27.03,09-20-2026 18:34:13:567,96152,179850
27.04,09-20-2026 18:34:13:577,96143,179854
27.05,09-20-2026 18:34:13:587,96170,179855
27.06,09-20-2026 18:34:13:597,96181,179854
27.07,09-20-2026 18:34:13:607,96169,179854
27.08,09-20-2026 18:34:13:617,96182,179858
27.09,09-20-2026 18:34:13:627,96171,179906
27.1,09-20-2026 18:34:13:637,96185,179877
27.11,09-20-2026 18:34:13:647,96203,179912
27.12,09-20-2026 18:34:13:657,96201,179904
27.13,09-20-2026 18:34:13:667,96204,179936
27.14,09-20-2026 18:34:13:677,96219,179940
27.15,09-20-2026 18:34:13:687,96218,179966
27.16,09-20-2026 18:34:13:697,96215,179974
27.17,09-20-2026 18:34:13:707,96208,179994
27.18,09-20-2026 18:34:13:717,96208,180006
27.19,09-20-2026 18:34:13:727,96192,180034
27.2,09-20-2026 18:34:13:737,96151,180036
27.21,09-20-2026 18:34:13:747,96143,180070
27.22,09-20-2026 18:34:13:757,96123,180092
27.23,09-20-2026 18:34:13:767,96097,180108
27.24,09-20-2026 18:34:13:777,96122,180104
27.25,09-20-2026 18:34:13:787,96096,180178
27.26,09-20-2026 18:34:13:797,96083,180154
27.27,09-20-2026 18:34:13:807,96070,180198
27.28,09-20-2026 18:34:13:817,96090,180180
27.29,09-20-2026 18:34:13:827,96070,180244
27.3,09-20-2026 18:34:13:837,96071,180232
27.31,09-20-2026 18:34:13:847,96054,180256
27.32,09-20-2026 18:34:13:857,96063,180268
27.33,09-20-2026 18:34:13:867,96043,180322
27.34,09-20-2026 18:34:13:877,96053,180314
27.35,09-20-2026 18:34:13:887,96018,180366
27.36,09-20-2026 18:34:13:897,96027,180364
27.37,09-20-2026 18:34:13:907,96001,180424
27.38,09-20-2026 18:34:13:917,96033,180400
27.39,09-20-2026 18:34:13:927,96012,180450
27.4,09-20-2026 18:34:13:937,96034,180456
27.41,09-20-2026 18:34:13:947,95998,180483
27.42,09-20-2026 18:34:13:957,96044,180501
27.43,09-20-2026 18:34:13:967,96007,180531
27.44,09-20-2026 18:34:13:977,96032,180552
27.45,09-20-2026 18:34:13:987,95990,180606
27.46,09-20-2026 18:34:13:997,96032,180627
27.47,09-20-2026 18:34:14:007,96018,180663
27.48,09-20-2026 18:34:14:017,96031,180672
27.49,09-20-2026 18:34:14:027,95985,180732
27.5,09-20-2026 18:34:14:037,96049,180771
27.51,09-20-2026 18:34:14:047,95982,180803
27.52,09-20-2026 18:34:14:057,96035,180845
27.53,09-20-2026 18:34:14:067,95992,180878
27.54,09-20-2026 18:34:14:077,96049,180920
27.55,09-20-2026 18:34:14:087,96023,180944
27.56,09-20-2026 18:34:14:097,96049,180932
27.57,09-20-2026 18:34:14:107,96027,180896
27.58,09-20-2026 18:34:14:117,96057,180821
27.59,09-20-2026 18:34:14:127,96035,180713
27.6,09-20-2026 18:34:14:137,96077,180596
27.61,09-20-2026 18:34:14:147,96059,180462
27.62,09-20-2026 18:34:14:157,96078,180386
27.63,09-20-2026 18:34:14:167,96048,180282
27.64,09-20-2026 18:34:14:177,96086,180246
27.65,09-20-2026 18:34:14:187,96065,180194
27.66,09-20-2026 18:34:14:197,96095,180162
27.67,09-20-2026 18:34:14:207,96092,180114
27.68,09-20-2026 18:34:14:217,96084,180102
27.69,09-20-2026 18:34:14:227,96116,180062
27.7,09-20-2026 18:34:14:237,96099,180026
27.71,09-20-2026 18:34:14:247,96137,179982
27.72,09-20-2026 18:34:14:257,96103,179956
27.73,09-20-2026 18:34:14:267,96135,179944
27.74,09-20-2026 18:34:14:277,96123,179892
27.75,09-20-2026 18:34:14:287,96136,179864
27.76,09-20-2026 18:34:14:297,96131,179826
27.77,09-20-2026 18:34:14:307,96149,179782
27.78,09-20-2026 18:34:14:317,96122,179770
27.79,09-20-2026 18:34:14:327,96167,179758
27.8,09-20-2026 18:34:14:337,96165,179778
27.81,09-20-2026 18:34:14:347,96174,179803
27.82,09-20-2026 18:34:14:357,96152,179814
27.83,09-20-2026 18:34:14:367,96191,179810
27.84,09-20-2026 18:34:14:377,96175,179819
27.85,09-20-2026 18:34:14:387,96213,179818
27.86,09-20-2026 18:34:14:397,96171,179807
27.87,09-20-2026 18:34:14:407,96216,179791
27.88,09-20-2026 18:34:14:417,96183,179807
27.89,09-20-2026 18:34:14:427,96240,179805
27.9,09-20-2026 18:34:14:437,96201,179808
27.91,09-20-2026 18:34:14:447,96243,179820
27.92,09-20-2026 18:34:14:457,96221,179830
27.93,09-20-2026 18:34:14:467,96254,179836
27.94,09-20-2026 18:34:14:477,96211,179862
27.95,09-20-2026 18:34:14:487,96250,179872
27.96,09-20-2026 18:34:14:497,96233,179890
27.97,09-20-2026 18:34:14:507,96241,179908
27.98,09-20-2026 18:34:14:517,96251,179936
27.99,09-20-2026 18:34:14:527,96262,179936
28,09-20-2026 18:34:14:537,96255,179976
28.01,09-20-2026 18:34:14:547,96276,179981
28.02,09-20-2026 18:34:14:557,96266,180003
28.03,09-20-2026 18:34:14:567,96294,180031
28.04,09-20-2026 18:34:14:577,96282,180035
28.05,09-20-2026 18:34:14:587,96285,180085
28.06,09-20-2026 18:34:14:597,96287,180093
28.07,09-20-2026 18:34:14:607,96281,180117
28.08,09-20-2026 18:34:14:617,96261,180167
28.09,09-20-2026 18:34:14:627,96239,180173
28.1,09-20-2026 18:34:14:637,96234,180201
28.11,09-20-2026 18:34:14:647,96227,180225
28.12,09-20-2026 18:34:14:657,96202,180255
28.13,09-20-2026 18:34:14:667,96199,180273
28.14,09-20-2026 18:34:14:677,96195,180324
28.15,09-20-2026 18:34:14:687,96190,180336
28.16,09-20-2026 18:34:14:697,96193,180360
28.17,09-20-2026 18:34:14:707,96201,180393
28.18,09-20-2026 18:34:14:717,96194,180432
28.19,09-20-2026 18:34:14:727,96189,180453
28.2,09-20-2026 18:34:14:737,96200,180495
28.21,09-20-2026 18:34:14:747,96192,180534
28.22,09-20-2026 18:34:14:757,96189,180555
28.23,09-20-2026 18:34:14:767,96199,180600
28.24,09-20-2026 18:34:14:777,96177,180606
28.25,09-20-2026 18:34:14:787,96174,180648
28.26,09-20-2026 18:34:14:797,96171,180660
28.27,09-20-2026 18:34:14:807,96174,180711
28.28,09-20-2026 18:34:14:817,96161,180729
28.29,09-20-2026 18:34:14:827,96178,180750
28.3,09-20-2026 18:34:14:837,96187,180795
28.31,09-20-2026 18:34:14:847,96170,180829
28.32,09-20-2026 18:34:14:857,96197,180844
28.33,09-20-2026 18:34:14:867,96186,180892
28.34,09-20-2026 18:34:14:877,96192,180943
28.35,09-20-2026 18:34:14:887,96179,180970
28.36,09-20-2026 18:34:14:897,96187,181015
28.37,09-20-2026 18:34:14:907,96188,181033
28.38,09-20-2026 18:34:14:917,96198,181081
28.39,09-20-2026 18:34:14:927,96180,181126
28.4,09-20-2026 18:34:14:937,96180,181168
28.41,09-20-2026 18:34:14:947,96183,181216
28.42,09-20-2026 18:34:14:957,96198,181252
28.43,09-20-2026 18:34:14:967,96183,181285
28.44,09-20-2026 18:34:14:977,96184,181324
28.45,09-20-2026 18:34:14:987,96199,181345
28.46,09-20-2026 18:34:14:997,96199,181327
28.47,09-20-2026 18:34:15:007,96197,181273
28.48,09-20-2026 18:34:15:017,96199,181183
28.49,09-20-2026 18:34:15:027,96214,181099
28.5,09-20-2026 18:34:15:037,96223,181015
28.51,09-20-2026 18:34:15:047,96223,180931
28.52,09-20-2026 18:34:15:057,96245,180850
28.53,09-20-2026 18:34:15:067,96230,180835
28.54,09-20-2026 18:34:15:077,96232,180763
28.55,09-20-2026 18:34:15:087,96238,180751
28.56,09-20-2026 18:34:15:097,96231,180727
28.57,09-20-2026 18:34:15:107,96221,180742
28.58,09-20-2026 18:34:15:117,96250,180703
28.59,09-20-2026 18:34:15:127,96245,180709
28.6,09-20-2026 18:34:15:137,96251,180670
28.61,09-20-2026 18:34:15:147,96269,180680
28.62,09-20-2026 18:34:15:157,96264,180650
28.63,09-20-2026 18:34:15:167,96266,180661
28.64,09-20-2026 18:34:15:177,96283,180602
28.65,09-20-2026 18:34:15:187,96290,180612
28.66,09-20-2026 18:34:15:197,96296,180555
28.67,09-20-2026 18:34:15:207,96295,180592
28.68,09-20-2026 18:34:15:217,96319,180554
28.69,09-20-2026 18:34:15:227,96300,180637
28.7,09-20-2026 18:34:15:237,96313,180592
28.71,09-20-2026 18:34:15:247,96300,180671
28.72,09-20-2026 18:34:15:257,96323,180630
28.73,09-20-2026 18:34:15:267,96322,180670
28.74,09-20-2026 18:34:15:277,96325,180646
28.75,09-20-2026 18:34:15:287,96328,180680
28.76,09-20-2026 18:34:15:297,96323,180650
28.77,09-20-2026 18:34:15:307,96336,180696
28.78,09-20-2026 18:34:15:317,96344,180638
28.79,09-20-2026 18:34:15:327,96357,180704
28.8,09-20-2026 18:34:15:337,96358,180678
28.81,09-20-2026 18:34:15:347,96361,180718
28.82,09-20-2026 18:34:15:357,96379,180720
28.83,09-20-2026 18:34:15:367,96377,180740
28.84,09-20-2026 18:34:15:377,96371,180752
28.85,09-20-2026 18:34:15:387,96390,180798
28.86,09-20-2026 18:34:15:397,96386,180788
28.87,09-20-2026 18:34:15:407,96407,180842
28.88,09-20-2026 18:34:15:417,96399,180838
28.89,09-20-2026 18:34:15:427,96415,180910
28.9,09-20-2026 18:34:15:437,96439,180896
28.91,09-20-2026 18:34:15:447,96401,180943
28.92,09-20-2026 18:34:15:457,96428,180967
28.93,09-20-2026 18:34:15:467,96427,180987
28.94,09-20-2026 18:34:15:477,96415,181027
28.95,09-20-2026 18:34:15:487,96418,181031
28.96,09-20-2026 18:34:15:497,96395,181081
28.97,09-20-2026 18:34:15:507,96384,181099
28.98,09-20-2026 18:34:15:517,96366,181135
28.99,09-20-2026 18:34:15:527,96367,181147
29,09-20-2026 18:34:15:537,96357,181193
29.01,09-20-2026 18:34:15:547,96340,181204
29.02,09-20-2026 18:34:15:557,96341,181255
29.03,09-20-2026 18:34:15:567,96355,181270
29.04,09-20-2026 18:34:15:577,96358,181297
29.05,09-20-2026 18:34:15:587,96345,181330
29.06,09-20-2026 18:34:15:597,96342,181378
29.07,09-20-2026 18:34:15:607,96355,181381
29.08,09-20-2026 18:34:15:617,96341,181441
29.09,09-20-2026 18:34:15:627,96337,181471
29.1,09-20-2026 18:34:15:637,96348,181516
29.11,09-20-2026 18:34:15:647,96345,181524
29.12,09-20-2026 18:34:15:657,96332,181587
29.13,09-20-2026 18:34:15:667,96331,181593
29.14,09-20-2026 18:34:15:677,96339,181650
29.15,09-20-2026 18:34:15:687,96343,181638
29.16,09-20-2026 18:34:15:697,96325,181710
29.17,09-20-2026 18:34:15:707,96355,181710
29.18,09-20-2026 18:34:15:717,96338,181785
29.19,09-20-2026 18:34:15:727,96362,181776
29.2,09-20-2026 18:34:15:737,96347,181854
29.21,09-20-2026 18:34:15:747,96360,181857
29.22,09-20-2026 18:34:15:757,96351,181908
29.23,09-20-2026 18:34:15:767,96350,181932
29.24,09-20-2026 18:34:15:777,96343,181986
29.25,09-20-2026 18:34:15:787,96359,182004
29.26,09-20-2026 18:34:15:797,96352,182061
29.27,09-20-2026 18:34:15:807,96368,182082
29.28,09-20-2026 18:34:15:817,96345,182142
29.29,09-20-2026 18:34:15:827,96359,182166
29.3,09-20-2026 18:34:15:837,96353,182217
29.31,09-20-2026 18:34:15:847,96384,182219
29.32,09-20-2026 18:34:15:857,96351,182255
29.33,09-20-2026 18:34:15:867,96366,182259
29.34,09-20-2026 18:34:15:877,96345,182215
29.35,09-20-2026 18:34:15:887,96374,182147
29.36,09-20-2026 18:34:15:897,96347,182059
29.37,09-20-2026 18:34:15:907,96372,181967
29.38,09-20-2026 18:34:15:917,96361,181899
29.39,09-20-2026 18:34:15:927,96389,181831
29.4,09-20-2026 18:34:15:937,96346,181795
29.41,09-20-2026 18:34:15:947,96383,181762
29.42,09-20-2026 18:34:15:957,96350,181766
29.43,09-20-2026 18:34:15:967,96408,181755
29.44,09-20-2026 18:34:15:977,96361,181743
29.45,09-20-2026 18:34:15:987,96402,181740
29.46,09-20-2026 18:34:15:997,96376,181742
29.47,09-20-2026 18:34:16:007,96418,181742
29.48,09-20-2026 18:34:16:017,96376,181709
29.49,09-20-2026 18:34:16:027,96422,181715
29.5,09-20-2026 18:34:16:037,96418,181700
29.51,09-20-2026 18:34:16:047,96443,181676
29.52,09-20-2026 18:34:16:057,96415,181668
29.53,09-20-2026 18:34:16:067,96442,181691
29.54,09-20-2026 18:34:16:077,96437,181676
29.55,09-20-2026 18:34:16:087,96436,181667
29.56,09-20-2026 18:34:16:097,96434,181688
29.57,09-20-2026 18:34:16:107,96464,181700
29.58,09-20-2026 18:34:16:117,96453,181728
29.59,09-20-2026 18:34:16:127,96471,181755
29.6,09-20-2026 18:34:16:137,96453,181775
29.61,09-20-2026 18:34:16:147,96486,181785
29.62,09-20-2026 18:34:16:157,96514,181800
29.63,09-20-2026 18:34:16:167,96486,181807
29.64,09-20-2026 18:34:16:177,96481,181786
29.65,09-20-2026 18:34:16:187,96509,181805
29.66,09-20-2026 18:34:16:197,96526,181812
29.67,09-20-2026 18:34:16:207,96510,181819
29.68,09-20-2026 18:34:16:217,96508,181841
29.69,09-20-2026 18:34:16:227,96506,181865
29.7,09-20-2026 18:34:16:237,96546,181872
29.71,09-20-2026 18:34:16:247,96535,181885
29.72,09-20-2026 18:34:16:257,96558,181917
29.73,09-20-2026 18:34:16:267,96536,181925
29.74,09-20-2026 18:34:16:277,96555,181949
29.75,09-20-2026 18:34:16:287,96556,181971
29.76,09-20-2026 18:34:16:297,96591,182005
29.77,09-20-2026 18:34:16:307,96564,182029
29.78,09-20-2026 18:34:16:317,96605,182051
29.79,09-20-2026 18:34:16:327,96584,182067
29.8,09-20-2026 18:34:16:337,96600,182079
29.81,09-20-2026 18:34:16:347,96591,182122
29.82,09-20-2026 18:34:16:357,96612,182152
29.83,09-20-2026 18:34:16:367,96582,182174
29.84,09-20-2026 18:34:16:377,96590,182188
29.85,09-20-2026 18:34:16:387,96551,182220
29.86,09-20-2026 18:34:16:397,96562,182254
29.87,09-20-2026 18:34:16:407,96524,182286
29.88,09-20-2026 18:34:16:417,96542,182306
29.89,09-20-2026 18:34:16:427,96497,182328
29.9,09-20-2026 18:34:16:437,96513,182358
29.91,09-20-2026 18:34:16:447,96480,182394
29.92,09-20-2026 18:34:16:457,96517,182418
29.93,09-20-2026 18:34:16:467,96485,182451
29.94,09-20-2026 18:34:16:477,96503,182466
29.95,09-20-2026 18:34:16:487,96489,182499
29.96,09-20-2026 18:34:16:497,96502,182517
29.97,09-20-2026 18:34:16:507,96488,182568
29.98,09-20-2026 18:34:16:517,96502,182595
29.99,09-20-2026 18:34:16:527,96475,182631
30,09-20-2026 18:34:16:537,96493,182655
30.01,09-20-2026 18:34:16:547,96483,182669
30.02,09-20-2026 18:34:16:557,96493,182717
30.03,09-20-2026 18:34:16:567,96488,182744
30.04,09-20-2026 18:34:16:577,96479,182768
30.05,09-20-2026 18:34:16:587,96474,182822
30.06,09-20-2026 18:34:16:597,96474,182843
30.07,09-20-2026 18:34:16:607,96492,182861
30.08,09-20-2026 18:34:16:617,96508,182891
30.09,09-20-2026 18:34:16:627,96492,182921
30.1,09-20-2026 18:34:16:637,96492,182954
30.11,09-20-2026 18:34:16:647,96479,182992
30.12,09-20-2026 18:34:16:657,96499,183061
30.13,09-20-2026 18:34:16:667,96485,183061
30.14,09-20-2026 18:34:16:677,96490,183121
30.15,09-20-2026 18:34:16:687,96488,183139
30.16,09-20-2026 18:34:16:697,96493,183178
30.17,09-20-2026 18:34:16:707,96482,183205
30.18,09-20-2026 18:34:16:717,96486,183265
30.19,09-20-2026 18:34:16:727,96499,183286
30.2,09-20-2026 18:34:16:737,96493,183334
30.21,09-20-2026 18:34:16:747,96488,183349
30.22,09-20-2026 18:34:16:757,96487,183364
30.23,09-20-2026 18:34:16:767,96497,183299
30.24,09-20-2026 18:34:16:777,96498,183219
30.25,09-20-2026 18:34:16:787,96490,183124
30.26,09-20-2026 18:34:16:797,96492,183049
30.27,09-20-2026 18:34:16:807,96506,182964
30.28,09-20-2026 18:34:16:817,96502,182884
30.29,09-20-2026 18:34:16:827,96503,182834
30.3,09-20-2026 18:34:16:837,96512,182799
30.31,09-20-2026 18:34:16:847,96499,182769
30.32,09-20-2026 18:34:16:857,96516,182775
30.33,09-20-2026 18:34:16:867,96507,182750
30.34,09-20-2026 18:34:16:877,96508,182758
30.35,09-20-2026 18:34:16:887,96518,182769
30.36,09-20-2026 18:34:16:897,96532,182747
30.37,09-20-2026 18:34:16:907,96535,182744
30.38,09-20-2026 18:34:16:917,96537,182739
30.39,09-20-2026 18:34:16:927,96524,182715
30.4,09-20-2026 18:34:16:937,96526,182700
30.41,09-20-2026 18:34:16:947,96523,182692
30.42,09-20-2026 18:34:16:957,96541,182692
30.43,09-20-2026 18:34:16:967,96549,182666
30.44,09-20-2026 18:34:16:977,96539,182677
30.45,09-20-2026 18:34:16:987,96559,182677
30.46,09-20-2026 18:34:16:997,96564,182693
30.47,09-20-2026 18:34:17:007,96549,182697
30.48,09-20-2026 18:34:17:017,96571,182726
30.49,09-20-2026 18:34:17:027,96570,182716
30.5,09-20-2026 18:34:17:037,96571,182716
30.51,09-20-2026 18:34:17:047,96583,182752
30.52,09-20-2026 18:34:17:057,96576,182730
30.53,09-20-2026 18:34:17:067,96573,182751
30.54,09-20-2026 18:34:17:077,96576,182738
30.55,09-20-2026 18:34:17:087,96580,182762
30.56,09-20-2026 18:34:17:097,96589,182742
30.57,09-20-2026 18:34:17:107,96574,182768
30.58,09-20-2026 18:34:17:117,96590,182743
30.59,09-20-2026 18:34:17:127,96603,182790
30.6,09-20-2026 18:34:17:137,96592,182742
30.61,09-20-2026 18:34:17:147,96583,182808
30.62,09-20-2026 18:34:17:157,96607,182764
30.63,09-20-2026 18:34:17:167,96612,182814
30.64,09-20-2026 18:34:17:177,96611,182780
30.65,09-20-2026 18:34:17:187,96624,182846
30.66,09-20-2026 18:34:17:197,96609,182810
30.67,09-20-2026 18:34:17:207,96630,182878
30.68,09-20-2026 18:34:17:217,96610,182832
30.69,09-20-2026 18:34:17:227,96610,182904
30.7,09-20-2026 18:34:17:237,96581,182852
30.71,09-20-2026 18:34:17:247,96586,182922
30.72,09-20-2026 18:34:17:257,96548,182912
30.73,09-20-2026 18:34:17:267,96554,182994
30.74,09-20-2026 18:34:17:277,96533,182942
30.75,09-20-2026 18:34:17:287,96507,183020
30.76,09-20-2026 18:34:17:297,96505,183010
30.77,09-20-2026 18:34:17:307,96509,183056
30.78,09-20-2026 18:34:17:317,96501,183028
30.79,09-20-2026 18:34:17:327,96503,183086
30.8,09-20-2026 18:34:17:337,96493,183114
30.81,09-20-2026 18:34:17:347,96483,183132
30.82,09-20-2026 18:34:17:357,96487,183126
30.83,09-20-2026 18:34:17:367,96474,183184
30.84,09-20-2026 18:34:17:377,96475,183176
30.85,09-20-2026 18:34:17:387,96460,183214
30.86,09-20-2026 18:34:17:397,96466,183242
30.87,09-20-2026 18:34:17:407,96452,183278
30.88,09-20-2026 18:34:17:417,96443,183284
30.89,09-20-2026 18:34:17:427,96440,183302
30.9,09-20-2026 18:34:17:437,96442,183320
30.91,09-20-2026 18:34:17:447,96436,183346
30.92,09-20-2026 18:34:17:457,96431,183358
30.93,09-20-2026 18:34:17:467,96431,183370
30.94,09-20-2026 18:34:17:477,96439,183420
30.95,09-20-2026 18:34:17:487,96445,183412
30.96,09-20-2026 18:34:17:497,96434,183450
30.97,09-20-2026 18:34:17:507,96434,183472
30.98,09-20-2026 18:34:17:517,96423,183494
30.99,09-20-2026 18:34:17:527,96430,183524
31,09-20-2026 18:34:17:537,96426,183556
31.01,09-20-2026 18:34:17:547,96418,183545
31.02,09-20-2026 18:34:17:557,96402,183615
31.03,09-20-2026 18:34:17:567,96419,183597
31.04,09-20-2026 18:34:17:577,96390,183675
31.05,09-20-2026 18:34:17:587,96393,183659
31.06,09-20-2026 18:34:17:597,96398,183719
31.07,09-20-2026 18:34:17:607,96390,183699
31.08,09-20-2026 18:34:17:617,96398,183673
31.09,09-20-2026 18:34:17:627,96396,183619
31.1,09-20-2026 18:34:17:637,96388,183551
31.11,09-20-2026 18:34:17:647,96392,183384
31.12,09-20-2026 18:34:17:657,96377,183324
31.13,09-20-2026 18:34:17:667,96392,183196
31.14,09-20-2026 18:34:17:677,96392,183144
31.15,09-20-2026 18:34:17:687,96397,183032
31.16,09-20-2026 18:34:17:697,96378,183012
31.17,09-20-2026 18:34:17:707,96411,182936
31.18,09-20-2026 18:34:17:717,96369,182928
31.19,09-20-2026 18:34:17:727,96399,182888
31.2,09-20-2026 18:34:17:737,96373,182880
31.21,09-20-2026 18:34:17:747,96400,182824
31.22,09-20-2026 18:34:17:757,96393,182818
31.23,09-20-2026 18:34:17:767,96409,182749
31.24,09-20-2026 18:34:17:777,96379,182734
31.25,09-20-2026 18:34:17:787,96411,182677
31.26,09-20-2026 18:34:17:797,96370,182659
31.27,09-20-2026 18:34:17:807,96396,182617
31.28,09-20-2026 18:34:17:817,96395,182569
31.29,09-20-2026 18:34:17:827,96405,182554
31.3,09-20-2026 18:34:17:837,96381,182536
31.31,09-20-2026 18:34:17:847,96416,182511
31.32,09-20-2026 18:34:17:857,96384,182496
31.33,09-20-2026 18:34:17:867,96422,182517
31.34,09-20-2026 18:34:17:877,96366,182500
31.35,09-20-2026 18:34:17:887,96420,182504
31.36,09-20-2026 18:34:17:897,96381,182464
