PseudoTimeSec,PseudoTimestamp,R,IR
321.62,09-20-2026 20:37:25:877,168769,131378
321.63,09-20-2026 20:37:25:887,168793,131394
321.64,09-20-2026 20:37:25:897,168755,131382
321.65,09-20-2026 20:37:25:907,168777,131367
321.66,09-20-2026 20:37:25:917,168741,131373
321.67,09-20-2026 20:37:25:927,168752,131353
321.68,09-20-2026 20:37:25:937,168726,131356
321.69,09-20-2026 20:37:25:947,168727,131342
321.7,09-20-2026 20:37:25:957,168750,131362
321.71,09-20-2026 20:37:25:967,168723,131351
321.72,09-20-2026 20:37:25:977,168725,131345
321.73,09-20-2026 20:37:25:987,168746,131361
321.74,09-20-2026 20:37:25:997,168736,131362
321.75,09-20-2026 20:37:26:007,168723,131357
321.76,09-20-2026 20:37:26:017,168727,131351
321.77,09-20-2026 20:37:26:027,168724,131354
321.78,09-20-2026 20:37:26:037,168728,131339
321.79,09-20-2026 20:37:26:047,168714,131349
321.8,09-20-2026 20:37:26:057,168726,131344
321.81,09-20-2026 20:37:26:067,168693,131352
321.82,09-20-2026 20:37:26:077,168700,131330
321.83,09-20-2026 20:37:26:087,168683,131335
321.84,09-20-2026 20:37:26:097,168692,131327
321.85,09-20-2026 20:37:26:107,168714,131363
321.86,09-20-2026 20:37:26:117,168720,131344
321.87,09-20-2026 20:37:26:127,168727,131369
321.88,09-20-2026 20:37:26:137,168720,131357
321.89,09-20-2026 20:37:26:147,168727,131381
321.9,09-20-2026 20:37:26:157,168758,131334
321.91,09-20-2026 20:37:26:167,168728,131356
321.92,09-20-2026 20:37:26:177,168736,131335
321.93,09-20-2026 20:37:26:187,168737,131381
321.94,09-20-2026 20:37:26:197,168744,131337
321.95,09-20-2026 20:37:26:207,168758,131376
321.96,09-20-2026 20:37:26:217,168729,131325
321.97,09-20-2026 20:37:26:227,168740,131371
321.98,09-20-2026 20:37:26:237,168746,131318
321.99,09-20-2026 20:37:26:247,168748,131382
322,09-20-2026 20:37:26:257,168748,131328
322.01,09-20-2026 20:37:26:267,168745,131374
322.02,09-20-2026 20:37:26:277,168760,131344
322.03,09-20-2026 20:37:26:287,168749,131382
322.04,09-20-2026 20:37:26:297,168754,131325
322.05,09-20-2026 20:37:26:307,168744,131382
322.06,09-20-2026 20:37:26:317,168763,131330
322.07,09-20-2026 20:37:26:327,168738,131371
322.08,09-20-2026 20:37:26:337,168744,131345
322.09,09-20-2026 20:37:26:347,168763,131389
322.1,09-20-2026 20:37:26:357,168770,131385
322.11,09-20-2026 20:37:26:367,168743,131393
322.12,09-20-2026 20:37:26:377,168732,131334
322.13,09-20-2026 20:37:26:387,168743,131381
322.14,09-20-2026 20:37:26:397,168721,131361
322.15,09-20-2026 20:37:26:407,168761,131377
322.16,09-20-2026 20:37:26:417,168756,131369
322.17,09-20-2026 20:37:26:427,168757,131381
322.18,09-20-2026 20:37:26:437,168742,131358
322.19,09-20-2026 20:37:26:447,168759,131385
322.2,09-20-2026 20:37:26:457,168736,131375
322.21,09-20-2026 20:37:26:467,168726,131370
322.22,09-20-2026 20:37:26:477,168745,131380
322.23,09-20-2026 20:37:26:487,168733,131383
322.24,09-20-2026 20:37:26:497,168749,131402
322.25,09-20-2026 20:37:26:507,168742,131383
322.26,09-20-2026 20:37:26:517,168757,131410
322.27,09-20-2026 20:37:26:527,168741,131396
322.28,09-20-2026 20:37:26:537,168725,131397
322.29,09-20-2026 20:37:26:547,168739,131394
322.3,09-20-2026 20:37:26:557,168741,131392
322.31,09-20-2026 20:37:26:567,168715,131392
322.32,09-20-2026 20:37:26:577,168727,131410
322.33,09-20-2026 20:37:26:587,168731,131383
322.34,09-20-2026 20:37:26:597,168760,131419
322.35,09-20-2026 20:37:26:607,168752,131400
322.36,09-20-2026 20:37:26:617,168734,131414
322.37,09-20-2026 20:37:26:627,168717,131383
322.38,09-20-2026 20:37:26:637,168731,131394
322.39,09-20-2026 20:37:26:647,168712,131377
322.4,09-20-2026 20:37:26:657,168695,131396
322.41,09-20-2026 20:37:26:667,168702,131372
322.42,09-20-2026 20:37:26:677,168718,131420
322.43,09-20-2026 20:37:26:687,168721,131400
322.44,09-20-2026 20:37:26:697,168705,131444
322.45,09-20-2026 20:37:26:707,168743,131399
322.46,09-20-2026 20:37:26:717,168724,131436
322.47,09-20-2026 20:37:26:727,168728,131396
322.48,09-20-2026 20:37:26:737,168731,131457
322.49,09-20-2026 20:37:26:747,168738,131413
322.5,09-20-2026 20:37:26:757,168743,131452
322.51,09-20-2026 20:37:26:767,168764,131432
322.52,09-20-2026 20:37:26:777,168779,131476
322.53,09-20-2026 20:37:26:787,168774,131434
322.54,09-20-2026 20:37:26:797,168768,131432
322.55,09-20-2026 20:37:26:807,168758,131412
322.56,09-20-2026 20:37:26:817,168752,131431
322.57,09-20-2026 20:37:26:827,168758,131415
322.58,09-20-2026 20:37:26:837,168749,131416
322.59,09-20-2026 20:37:26:847,168733,131410
322.6,09-20-2026 20:37:26:857,168766,131458
322.61,09-20-2026 20:37:26:867,168798,131458
322.62,09-20-2026 20:37:26:877,168828,131493
322.63,09-20-2026 20:37:26:887,168888,131533
322.64,09-20-2026 20:37:26:897,168963,131608
322.65,09-20-2026 20:37:26:907,169038,131683
322.66,09-20-2026 20:37:26:917,169133,131758
322.67,09-20-2026 20:37:26:927,169218,131818
322.68,09-20-2026 20:37:26:937,169283,131898
322.69,09-20-2026 20:37:26:947,169413,131988
322.7,09-20-2026 20:37:26:957,169388,132003
322.71,09-20-2026 20:37:26:967,169406,132002
322.72,09-20-2026 20:37:26:977,169444,132032
322.73,09-20-2026 20:37:26:987,169487,132081
322.74,09-20-2026 20:37:26:997,169505,132084
322.75,09-20-2026 20:37:27:007,169502,132100
322.76,09-20-2026 20:37:27:017,169510,132112
322.77,09-20-2026 20:37:27:027,169523,132110
322.78,09-20-2026 20:37:27:037,169472,132087
322.79,09-20-2026 20:37:27:047,169449,132065
322.8,09-20-2026 20:37:27:057,169418,132015
322.81,09-20-2026 20:37:27:067,169329,131962
322.82,09-20-2026 20:37:27:077,169257,131882
322.83,09-20-2026 20:37:27:087,169173,131847
322.84,09-20-2026 20:37:27:097,169089,131762
322.85,09-20-2026 20:37:27:107,169035,131702
322.86,09-20-2026 20:37:27:117,168915,131607
322.87,09-20-2026 20:37:27:127,168855,131557
322.88,09-20-2026 20:37:27:137,168735,131482
322.89,09-20-2026 20:37:27:147,168675,131407
322.9,09-20-2026 20:37:27:157,168627,131377
322.91,09-20-2026 20:37:27:167,168544,131305
322.92,09-20-2026 20:37:27:177,168502,131249
322.93,09-20-2026 20:37:27:187,168466,131251
322.94,09-20-2026 20:37:27:197,168433,131217
322.95,09-20-2026 20:37:27:207,168397,131169
322.96,09-20-2026 20:37:27:217,168340,131149
322.97,09-20-2026 20:37:27:227,168328,131135
322.98,09-20-2026 20:37:27:237,168313,131113
322.99,09-20-2026 20:37:27:247,168301,131087
323,09-20-2026 20:37:27:257,168256,131087
323.01,09-20-2026 20:37:27:267,168267,131075
323.02,09-20-2026 20:37:27:277,168231,131048
323.03,09-20-2026 20:37:27:287,168222,131053
323.04,09-20-2026 20:37:27:297,168188,131033
323.05,09-20-2026 20:37:27:307,168211,131032
323.06,09-20-2026 20:37:27:317,168160,131026
323.07,09-20-2026 20:37:27:327,168200,131027
323.08,09-20-2026 20:37:27:337,168192,131071
323.09,09-20-2026 20:37:27:347,168241,131084
323.1,09-20-2026 20:37:27:357,168256,131134
323.11,09-20-2026 20:37:27:367,168349,131172
323.12,09-20-2026 20:37:27:377,168339,131167
323.13,09-20-2026 20:37:27:387,168353,131189
323.14,09-20-2026 20:37:27:397,168309,131178
323.15,09-20-2026 20:37:27:407,168357,131203
323.16,09-20-2026 20:37:27:417,168349,131213
323.17,09-20-2026 20:37:27:427,168437,131226
323.18,09-20-2026 20:37:27:437,168387,131234
323.19,09-20-2026 20:37:27:447,168439,131259
323.2,09-20-2026 20:37:27:457,168367,131253
323.21,09-20-2026 20:37:27:467,168442,131245
323.22,09-20-2026 20:37:27:477,168395,131262
323.23,09-20-2026 20:37:27:487,168436,131260
323.24,09-20-2026 20:37:27:497,168354,131256
323.25,09-20-2026 20:37:27:507,168398,131225
323.26,09-20-2026 20:37:27:517,168351,131235
323.27,09-20-2026 20:37:27:527,168394,131221
323.28,09-20-2026 20:37:27:537,168354,131218
323.29,09-20-2026 20:37:27:547,168385,131238
323.3,09-20-2026 20:37:27:557,168395,131236
323.31,09-20-2026 20:37:27:567,168435,131270
323.32,09-20-2026 20:37:27:577,168455,131318
323.33,09-20-2026 20:37:27:587,168535,131360
323.34,09-20-2026 20:37:27:597,168543,131366
323.35,09-20-2026 20:37:27:607,168575,131387
323.36,09-20-2026 20:37:27:617,168611,131429
323.37,09-20-2026 20:37:27:627,168675,131477
323.38,09-20-2026 20:37:27:637,168707,131516
323.39,09-20-2026 20:37:27:647,168783,131564
323.4,09-20-2026 20:37:27:657,168843,131603
323.41,09-20-2026 20:37:27:667,168907,131668
323.42,09-20-2026 20:37:27:677,168982,131692
323.43,09-20-2026 20:37:27:687,168997,131752
323.44,09-20-2026 20:37:27:697,169051,131782
323.45,09-20-2026 20:37:27:707,169063,131794
323.46,09-20-2026 20:37:27:717,169129,131842
323.47,09-20-2026 20:37:27:727,169165,131896
323.48,09-20-2026 20:37:27:737,169204,131896
323.49,09-20-2026 20:37:27:747,169210,131917
323.5,09-20-2026 20:37:27:757,169240,131923
323.51,09-20-2026 20:37:27:767,169252,131941
323.52,09-20-2026 20:37:27:777,169302,131976
323.53,09-20-2026 20:37:27:787,169283,131979
323.54,09-20-2026 20:37:27:797,169316,131992
323.55,09-20-2026 20:37:27:807,169295,131987
323.56,09-20-2026 20:37:27:817,169338,131990
323.57,09-20-2026 20:37:27:827,169299,131993
323.58,09-20-2026 20:37:27:837,169344,131988
323.59,09-20-2026 20:37:27:847,169324,132018
323.6,09-20-2026 20:37:27:857,169358,132011
323.61,09-20-2026 20:37:27:867,169349,132014
323.62,09-20-2026 20:37:27:877,169381,132039
323.63,09-20-2026 20:37:27:887,169378,132049
323.64,09-20-2026 20:37:27:897,169422,132065
323.65,09-20-2026 20:37:27:907,169397,132054
323.66,09-20-2026 20:37:27:917,169440,132081
323.67,09-20-2026 20:37:27:927,169421,132057
323.68,09-20-2026 20:37:27:937,169450,132073
323.69,09-20-2026 20:37:27:947,169430,132081
323.7,09-20-2026 20:37:27:957,169446,132087
323.71,09-20-2026 20:37:27:967,169414,132052
323.72,09-20-2026 20:37:27:977,169408,132068
323.73,09-20-2026 20:37:27:987,169408,132065
323.74,09-20-2026 20:37:27:997,169424,132079
323.75,09-20-2026 20:37:28:007,169430,132088
323.76,09-20-2026 20:37:28:017,169440,132078
323.77,09-20-2026 20:37:28:027,169400,132064
323.78,09-20-2026 20:37:28:037,169394,132037
323.79,09-20-2026 20:37:28:047,169358,132004
323.8,09-20-2026 20:37:28:057,169306,131981
323.81,09-20-2026 20:37:28:067,169236,131910
323.82,09-20-2026 20:37:28:077,169196,131862
323.83,09-20-2026 20:37:28:087,169144,131818
323.84,09-20-2026 20:37:28:097,169044,131750
323.85,09-20-2026 20:37:28:107,168972,131670
323.86,09-20-2026 20:37:28:117,168888,131610
323.87,09-20-2026 20:37:28:127,168816,131538
323.88,09-20-2026 20:37:28:137,168784,131510
323.89,09-20-2026 20:37:28:147,168772,131466
323.9,09-20-2026 20:37:28:157,168744,131462
323.91,09-20-2026 20:37:28:167,168750,131439
323.92,09-20-2026 20:37:28:177,168750,131451
323.93,09-20-2026 20:37:28:187,168795,131484
323.94,09-20-2026 20:37:28:197,168843,131523
323.95,09-20-2026 20:37:28:207,168894,131532
323.96,09-20-2026 20:37:28:217,168897,131577
323.97,09-20-2026 20:37:28:227,168924,131580
323.98,09-20-2026 20:37:28:237,168960,131628
323.99,09-20-2026 20:37:28:247,169014,131670
324,09-20-2026 20:37:28:257,169083,131733
324.01,09-20-2026 20:37:28:267,169135,131757
324.02,09-20-2026 20:37:28:277,169179,131831
324.03,09-20-2026 20:37:28:287,169231,131827
324.04,09-20-2026 20:37:28:297,169221,131847
324.05,09-20-2026 20:37:28:307,169247,131817
324.06,09-20-2026 20:37:28:317,169253,131887
324.07,09-20-2026 20:37:28:327,169275,131863
324.08,09-20-2026 20:37:28:337,169291,131891
324.09,09-20-2026 20:37:28:347,169319,131901
324.1,09-20-2026 20:37:28:357,169357,131959
324.11,09-20-2026 20:37:28:367,169413,131947
324.12,09-20-2026 20:37:28:377,169429,132007
324.13,09-20-2026 20:37:28:387,169451,131981
324.14,09-20-2026 20:37:28:397,169477,132051
324.15,09-20-2026 20:37:28:407,169491,132041
324.16,09-20-2026 20:37:28:417,169537,132083
324.17,09-20-2026 20:37:28:427,169519,132043
324.18,09-20-2026 20:37:28:437,169495,132099
324.19,09-20-2026 20:37:28:447,169537,132063
324.2,09-20-2026 20:37:28:457,169541,132121
324.21,09-20-2026 20:37:28:467,169573,132079
324.22,09-20-2026 20:37:28:477,169582,132154
324.23,09-20-2026 20:37:28:487,169621,132154
324.24,09-20-2026 20:37:28:497,169663,132229
324.25,09-20-2026 20:37:28:507,169705,132217
324.26,09-20-2026 20:37:28:517,169756,132313
324.27,09-20-2026 20:37:28:527,169789,132286
324.28,09-20-2026 20:37:28:537,169816,132367
324.29,09-20-2026 20:37:28:547,169879,132373
324.3,09-20-2026 20:37:28:557,169915,132430
324.31,09-20-2026 20:37:28:567,169957,132454
324.32,09-20-2026 20:37:28:577,170013,132526
324.33,09-20-2026 20:37:28:587,170057,132524
324.34,09-20-2026 20:37:28:597,170091,132562
324.35,09-20-2026 20:37:28:607,170123,132592
324.36,09-20-2026 20:37:28:617,170127,132628
324.37,09-20-2026 20:37:28:627,170143,132612
324.38,09-20-2026 20:37:28:637,170137,132588
324.39,09-20-2026 20:37:28:647,170125,132584
324.4,09-20-2026 20:37:28:657,170065,132548
324.41,09-20-2026 20:37:28:667,170044,132524
324.42,09-20-2026 20:37:28:677,169989,132460
324.43,09-20-2026 20:37:28:687,169929,132400
324.44,09-20-2026 20:37:28:697,169854,132364
324.45,09-20-2026 20:37:28:707,169809,132300
324.46,09-20-2026 20:37:28:717,169724,132248
324.47,09-20-2026 20:37:28:727,169689,132200
324.48,09-20-2026 20:37:28:737,169634,132148
324.49,09-20-2026 20:37:28:747,169564,132144
324.5,09-20-2026 20:37:28:757,169524,132052
324.51,09-20-2026 20:37:28:767,169493,132057
324.52,09-20-2026 20:37:28:777,169486,132040
324.53,09-20-2026 20:37:28:787,169473,132040
324.54,09-20-2026 20:37:28:797,169444,131996
324.55,09-20-2026 20:37:28:807,169437,132004
324.56,09-20-2026 20:37:28:817,169434,131978
324.57,09-20-2026 20:37:28:827,169416,131997
324.58,09-20-2026 20:37:28:837,169420,131981
324.59,09-20-2026 20:37:28:847,169431,131997
324.6,09-20-2026 20:37:28:857,169398,131963
324.61,09-20-2026 20:37:28:867,169398,131991
324.62,09-20-2026 20:37:28:877,169425,131943
324.63,09-20-2026 20:37:28:887,169398,131952
324.64,09-20-2026 20:37:28:897,169389,131935
324.65,09-20-2026 20:37:28:907,169398,131966
324.66,09-20-2026 20:37:28:917,169407,131945
324.67,09-20-2026 20:37:28:927,169420,131964
324.68,09-20-2026 20:37:28:937,169405,131934
324.69,09-20-2026 20:37:28:947,169405,131971
324.7,09-20-2026 20:37:28:957,169411,131935
324.71,09-20-2026 20:37:28:967,169426,131980
324.72,09-20-2026 20:37:28:977,169415,131940
324.73,09-20-2026 20:37:28:987,169420,131958
324.74,09-20-2026 20:37:28:997,169413,131947
324.75,09-20-2026 20:37:29:007,169411,131951
324.76,09-20-2026 20:37:29:017,169399,131927
324.77,09-20-2026 20:37:29:027,169368,131916
324.78,09-20-2026 20:37:29:037,169382,131913
324.79,09-20-2026 20:37:29:047,169399,131907
324.8,09-20-2026 20:37:29:057,169381,131935
324.81,09-20-2026 20:37:29:067,169408,131952
324.82,09-20-2026 20:37:29:077,169428,131943
324.83,09-20-2026 20:37:29:087,169455,131959
324.84,09-20-2026 20:37:29:097,169484,131985
324.85,09-20-2026 20:37:29:107,169477,131996
324.86,09-20-2026 20:37:29:117,169473,131988
324.87,09-20-2026 20:37:29:127,169492,131987
324.88,09-20-2026 20:37:29:137,169497,132010
324.89,09-20-2026 20:37:29:147,169491,132015
324.9,09-20-2026 20:37:29:157,169493,132030
324.91,09-20-2026 20:37:29:167,169495,132010
324.92,09-20-2026 20:37:29:177,169514,132040
324.93,09-20-2026 20:37:29:187,169525,132050
324.94,09-20-2026 20:37:29:197,169531,132053
324.95,09-20-2026 20:37:29:207,169520,132037
324.96,09-20-2026 20:37:29:217,169518,132031
324.97,09-20-2026 20:37:29:227,169496,132013
324.98,09-20-2026 20:37:29:237,169484,132012
324.99,09-20-2026 20:37:29:247,169487,132019
325,09-20-2026 20:37:29:257,169498,132025
325.01,09-20-2026 20:37:29:267,169484,132013
325.02,09-20-2026 20:37:29:277,169469,132001
325.03,09-20-2026 20:37:29:287,169445,131987
325.04,09-20-2026 20:37:29:297,169445,131979
325.05,09-20-2026 20:37:29:307,169440,131970
325.06,09-20-2026 20:37:29:317,169465,131981
325.07,09-20-2026 20:37:29:327,169434,131989
325.08,09-20-2026 20:37:29:337,169450,131986
325.09,09-20-2026 20:37:29:347,169422,131974
325.1,09-20-2026 20:37:29:357,169433,131972
325.11,09-20-2026 20:37:29:367,169412,131953
325.12,09-20-2026 20:37:29:377,169405,131954
325.13,09-20-2026 20:37:29:387,169384,131939
325.14,09-20-2026 20:37:29:397,169379,131919
325.15,09-20-2026 20:37:29:407,169342,131931
325.16,09-20-2026 20:37:29:417,169356,131921
325.17,09-20-2026 20:37:29:427,169323,131920
325.18,09-20-2026 20:37:29:437,169328,131906
325.19,09-20-2026 20:37:29:447,169304,131904
325.2,09-20-2026 20:37:29:457,169302,131872
325.21,09-20-2026 20:37:29:467,169286,131862
325.22,09-20-2026 20:37:29:477,169277,131867
325.23,09-20-2026 20:37:29:487,169254,131862
325.24,09-20-2026 20:37:29:497,169278,131856
325.25,09-20-2026 20:37:29:507,169255,131864
325.26,09-20-2026 20:37:29:517,169296,131875
325.27,09-20-2026 20:37:29:527,169276,131870
325.28,09-20-2026 20:37:29:537,169279,131855
325.29,09-20-2026 20:37:29:547,169250,131875
325.3,09-20-2026 20:37:29:557,169271,131859
325.31,09-20-2026 20:37:29:567,169219,131839
325.32,09-20-2026 20:37:29:577,169211,131807
325.33,09-20-2026 20:37:29:587,169129,131781
325.34,09-20-2026 20:37:29:597,169155,131751
325.35,09-20-2026 20:37:29:607,169101,131749
325.36,09-20-2026 20:37:29:617,169125,131735
325.37,09-20-2026 20:37:29:627,169071,131715
325.38,09-20-2026 20:37:29:637,169081,131675
325.39,09-20-2026 20:37:29:647,168977,131655
325.4,09-20-2026 20:37:29:657,169003,131623
325.41,09-20-2026 20:37:29:667,168931,131561
325.42,09-20-2026 20:37:29:677,168949,131519
325.43,09-20-2026 20:37:29:687,168877,131489
325.44,09-20-2026 20:37:29:697,168868,131468
325.45,09-20-2026 20:37:29:707,168793,131435
325.46,09-20-2026 20:37:29:717,168796,131405
325.47,09-20-2026 20:37:29:727,168745,131363
325.48,09-20-2026 20:37:29:737,168718,131330
325.49,09-20-2026 20:37:29:747,168661,131294
325.5,09-20-2026 20:37:29:757,168628,131258
325.51,09-20-2026 20:37:29:767,168603,131246
325.52,09-20-2026 20:37:29:777,168585,131242
325.53,09-20-2026 20:37:29:787,168591,131226
325.54,09-20-2026 20:37:29:797,168555,131200
325.55,09-20-2026 20:37:29:807,168534,131180
325.56,09-20-2026 20:37:29:817,168486,131146
325.57,09-20-2026 20:37:29:827,168444,131122
325.58,09-20-2026 20:37:29:837,168369,131072
325.59,09-20-2026 20:37:29:847,168357,131040
325.6,09-20-2026 20:37:29:857,168306,131000
325.61,09-20-2026 20:37:29:867,168268,130952
325.62,09-20-2026 20:37:29:877,168199,130919
325.63,09-20-2026 20:37:29:887,168184,130910
325.64,09-20-2026 20:37:29:897,168103,130844
325.65,09-20-2026 20:37:29:907,168103,130820
325.66,09-20-2026 20:37:29:917,168031,130781
325.67,09-20-2026 20:37:29:927,168013,130727
325.68,09-20-2026 20:37:29:937,167953,130709
325.69,09-20-2026 20:37:29:947,167914,130664
325.7,09-20-2026 20:37:29:957,167893,130631
325.71,09-20-2026 20:37:29:967,167877,130611
325.72,09-20-2026 20:37:29:977,167793,130565
325.73,09-20-2026 20:37:29:987,167805,130541
325.74,09-20-2026 20:37:29:997,167730,130511
325.75,09-20-2026 20:37:30:007,167727,130487
325.76,09-20-2026 20:37:30:017,167679,130489
325.77,09-20-2026 20:37:30:027,167712,130469
325.78,09-20-2026 20:37:30:037,167658,130465
325.79,09-20-2026 20:37:30:047,167679,130461
325.8,09-20-2026 20:37:30:057,167619,130415
325.81,09-20-2026 20:37:30:067,167609,130400
325.82,09-20-2026 20:37:30:077,167534,130354
325.83,09-20-2026 20:37:30:087,167522,130320
